grapheme,ground_truth_phoneme,predicted_phoneme,model_id
abb,ˈæb,,google/gemma-2-27b-it
abbot,ˈæbət,,google/gemma-2-27b-it
abdicated,ˈæbdəkˌeɪtəd,,google/gemma-2-27b-it
abednego,ˌæbɪdˈɛngˌoʊ,,google/gemma-2-27b-it
abelard,ˈæbɪlɚd,,google/gemma-2-27b-it
abetment,ˈeɪbəmtˌɛnt,,google/gemma-2-27b-it
abington,ˈæbɪŋtən,,google/gemma-2-27b-it
ableism,ˈeɪbəlˌɪzəm,,google/gemma-2-27b-it
abood,əbˈuːd,,google/gemma-2-27b-it
absently,ˈæbstəntli,,google/gemma-2-27b-it
abusively,əbˈʌsəvli,,google/gemma-2-27b-it
accelerant,æksˈɛlɚənt,,google/gemma-2-27b-it
accuser,əkjˈuːzɚ,,google/gemma-2-27b-it
achievable,ətʃˈiːvəbəl,,google/gemma-2-27b-it
acle,ˈækəl,,google/gemma-2-27b-it
acrylamide,ˈækɹəlˌaɪmd,,google/gemma-2-27b-it
adaptability,ədˌæptəbˈɪləti,,google/gemma-2-27b-it
adjoin,ədʒˈɔɪn,,google/gemma-2-27b-it
adjoined,ədʒˈɔɪnd,,google/gemma-2-27b-it
adjoining,ədʒˈɔɪnɪŋ,,google/gemma-2-27b-it
adjoins,ədʒˈɔɪnz,,google/gemma-2-27b-it
adjudicator,ədʒˈuːdəkˌeɪtɚ,,google/gemma-2-27b-it
admiring,ædmˈaɪɹɪŋ,,google/gemma-2-27b-it
adoration,ˌædɚˈeɪʃən,,google/gemma-2-27b-it
adr,ˈɑːdɚ,,google/gemma-2-27b-it
adroit,ədɹˈɔɪt,,google/gemma-2-27b-it
adulation,ˌædʒəlˈeɪʃən,,google/gemma-2-27b-it
adversary,ˈædvɚsˌɛɹi,,google/gemma-2-27b-it
aerosol,ˈɛɹəsˌɑl,,google/gemma-2-27b-it
affidavit,ˌæfədˈeɪvət,,google/gemma-2-27b-it
affliction,əflˈɪkʃən,,google/gemma-2-27b-it
aforesaid,əfˈɔːɹsˌɛd,,google/gemma-2-27b-it
aft,ˈæft,,google/gemma-2-27b-it
aftereffect,ˈæftɚəfˌɛkt,,google/gemma-2-27b-it
afterthought,ˈæftɚθˌɑt,,google/gemma-2-27b-it
ahasuerus,əhˌæʃəwˈɛɹəs,,google/gemma-2-27b-it
aileron,ˈeɪlɚˌɑn,,google/gemma-2-27b-it
ainu,ˈeɪnu,,google/gemma-2-27b-it
akasa,əkˈɑːsə,,google/gemma-2-27b-it
akhi,ˈɑːki,,google/gemma-2-27b-it
alcaide,ˈælkˌeɪd,,google/gemma-2-27b-it
alcool,ˈælkˌul,,google/gemma-2-27b-it
alfalfa,ˌælfˈælfə,,google/gemma-2-27b-it
alibi,ˈæləbˌaɪ,,google/gemma-2-27b-it
alim,ˈælɪm,,google/gemma-2-27b-it
alkin,ˈælkɪn,,google/gemma-2-27b-it
alliyah,əlˈaɪə,,google/gemma-2-27b-it
allusion,əlˈuːʒən,,google/gemma-2-27b-it
alogliptin,ˌæləgˈɛtɪpən,,google/gemma-2-27b-it
alphabets,ˈælfəbˌɛts,,google/gemma-2-27b-it
altaic,æltˈeɪɪk,,google/gemma-2-27b-it
alternately,ˈɔːltɚnətli,,google/gemma-2-27b-it
amharic,ˈæmhɚɪk,,google/gemma-2-27b-it
amigos,əmˈiːgˌoʊz,,google/gemma-2-27b-it
amigurumi,ˌæmgɪɹˈuːmi,,google/gemma-2-27b-it
ammonia,əmˈoʊnjə,,google/gemma-2-27b-it
amped,ˈæmpt,,google/gemma-2-27b-it
amphibian,æmfˈɪbiən,,google/gemma-2-27b-it
amping,ˈæmpɪŋ,,google/gemma-2-27b-it
amulets,ˈæmjələts,,google/gemma-2-27b-it
amusingly,əmjˈuːzɪŋli,,google/gemma-2-27b-it
anabolic,ˌænəbˈɑːlɪk,,google/gemma-2-27b-it
androgyny,ændɹˈɔːdʒəni,,google/gemma-2-27b-it
anew,ənˈuː,,google/gemma-2-27b-it
angioplasty,ˈændʒiəplˌæsti,,google/gemma-2-27b-it
animosity,ˌænəmˈɑːsəti,,google/gemma-2-27b-it
anion,ˈeɪniən,,google/gemma-2-27b-it
ankylosaurus,ˌæŋkələsˈɔːɹəs,,google/gemma-2-27b-it
annal,ˈænəl,,google/gemma-2-27b-it
annoyance,ənˈɔɪəns,,google/gemma-2-27b-it
